seqnames	start	end	cnv	n_cells
chr7	9800001	9900000	del	58
chr7	9900001	10000000	del	58
chr7	10000001	10100000	del	58
chr7	10100001	10200000	del	58
chr7	10200001	10300000	del	58
chr7	10300001	10400000	del	58
chr7	10400001	10500000	del	57
chr7	10500001	10600000	del	57
chr7	10600001	10700000	del	56
chr7	10700001	10800000	del	56
chr7	10800001	10900000	del	56
chr7	10900001	11000000	del	56
chr7	11000001	11100000	del	56
chr7	11100001	11200000	del	56
chr7	11200001	11300000	del	56
chr7	11300001	11400000	del	56
chr7	11400001	11500000	del	56
chr7	11500001	11600000	del	56
chr7	11600001	11700000	del	56
chr7	11700001	11800000	del	56
chr7	11800001	11900000	del	56
chr7	11900001	12000000	del	55
chr7	12000001	12100000	del	55
chr7	12100001	12200000	del	55
chr7	12200001	12300000	del	56
chr7	12300001	12400000	del	56
chr7	12400001	12500000	del	56
chr7	12500001	12600000	del	57
chr7	12600001	12700000	del	57
chr7	12700001	12800000	del	57
chr7	12800001	12900000	del	57
chr7	12900001	13000000	del	57
chr7	13000001	13100000	del	56
chr7	13100001	13200000	del	56
chr7	13200001	13300000	del	56
chr7	13300001	13400000	del	56
chr7	13400001	13500000	del	57
chr7	13500001	13600000	del	57
chr7	13600001	13700000	del	56
chr7	13700001	13800000	del	56
chr7	13800001	13900000	del	56
chr7	13900001	14000000	del	55
chr7	14000001	14100000	del	55
chr7	14100001	14200000	del	55
chr7	14200001	14300000	del	54
chr7	14300001	14400000	del	54
chr7	14400001	14500000	del	54
chr7	14500001	14600000	del	54
chr7	14600001	14700000	del	54
chr7	14700001	14800000	del	54
chr7	14800001	14900000	del	54
chr7	14900001	15000000	del	54
chr7	15000001	15100000	del	54
chr7	15100001	15200000	del	54
chr7	15200001	15300000	del	54
chr7	15300001	15400000	del	54
chr7	15400001	15500000	del	53
chr7	15500001	15600000	del	53
chr7	15600001	15700000	del	53
chr7	15700001	15800000	del	53
chr7	15800001	15900000	del	52
chr7	15900001	16000000	del	51
chr7	16000001	16100000	del	51
chr7	16100001	16200000	del	50
chr7	16200001	16300000	del	50
chr7	67800001	67900000	del	50
chr7	67900001	68000000	del	50
chr7	68000001	68100000	del	50
chr7	68100001	68200000	del	50
chr7	68200001	68300000	del	50
chr7	68300001	68400000	del	50
chr7	68400001	68500000	del	50
chr7	68500001	68600000	del	50
chr7	68600001	68700000	del	50
chr7	68700001	68800000	del	50
chr7	68800001	68900000	del	50
chr7	68900001	69000000	del	50
chr7	69000001	69100000	del	50
chr7	69100001	69200000	del	50
chr7	69200001	69300000	del	50
chr7	69300001	69400000	del	50
chr7	69400001	69500000	del	50
chr7	69500001	69600000	del	50
chr7	69600001	69700000	del	50
chr7	69700001	69800000	del	50
chr7	69800001	69900000	del	50
chr7	69900001	70000000	del	51
chr7	70000001	70100000	del	51
chr7	70100001	70200000	del	51
chr7	70200001	70300000	del	51
chr7	70300001	70400000	del	51
chr7	70400001	70500000	del	51
chr7	70500001	70600000	del	51
chr7	70600001	70700000	del	51
chr7	70700001	70800000	del	51
chr7	70800001	70900000	del	51
chr7	70900001	71000000	del	51
chr7	71000001	71100000	del	51
chr7	71100001	71200000	del	51
chr7	71200001	71300000	del	51
chr7	71300001	71400000	del	51
chr7	71400001	71500000	del	51
chr7	71500001	71600000	del	51
chr7	71600001	71700000	del	51
chr7	71700001	71800000	del	51
chr7	71800001	71900000	del	51
chr7	71900001	72000000	del	51
chr7	72000001	72100000	del	51
chr7	72100001	72200000	del	51
chr7	72200001	72300000	del	50
chr7	72300001	72400000	del	50
chr7	72400001	72500000	del	50
chr7	151900001	152000000	del	52
chr7	152000001	152100000	del	52
chr7	152100001	152200000	del	54
chr7	152200001	152300000	del	62
chr7	152500001	152600000	del	64
chr7	152600001	152700000	del	64
chr7	152700001	152800000	del	66
chr7	152800001	152900000	del	69
chr7	152900001	153000000	del	69
chr7	153000001	153100000	del	72
chr7	153100001	153200000	del	71
chr7	153200001	153300000	del	71
chr7	153300001	153400000	del	71
chr7	153400001	153500000	del	71
chr7	153500001	153600000	del	71
chr7	153600001	153700000	del	71
chr7	153700001	153800000	del	71
chr7	153800001	153900000	del	71
chr7	153900001	154000000	del	71
chr7	154000001	154100000	del	72
chr7	154100001	154200000	del	72
chr7	154200001	154300000	del	72
chr7	154300001	154400000	del	72
chr7	154400001	154500000	del	72
chr7	154500001	154600000	del	72
chr7	154600001	154700000	del	72
chr7	154700001	154800000	del	72
chr7	154800001	154900000	del	72
chr7	154900001	155000000	del	72
chr7	155000001	155100000	del	72
chr7	155100001	155200000	del	72
chr7	155200001	155300000	del	73
chr7	155300001	155400000	del	74
chr7	155400001	155500000	del	73
chr7	155500001	155600000	del	73
chr7	155600001	155700000	del	73
chr7	155700001	155800000	del	73
chr7	155800001	155900000	del	73
chr7	155900001	156000000	del	73
chr7	156000001	156100000	del	73
chr7	156100001	156200000	del	73
chr7	156200001	156300000	del	74
chr7	156300001	156400000	del	75
chr7	156400001	156500000	del	75
chr7	156500001	156600000	del	74
chr7	156600001	156700000	del	74
chr7	156700001	156800000	del	74
chr7	156800001	156900000	del	74
chr7	156900001	157000000	del	74
chr7	157000001	157100000	del	74
chr7	157100001	157200000	del	74
chr7	157200001	157300000	del	73
chr7	157300001	157400000	del	73
chr7	157400001	157500000	del	73
chr7	157500001	157600000	del	73
chr7	157600001	157700000	del	73
chr7	157700001	157800000	del	73
chr7	157800001	157900000	del	72
chr7	157900001	158000000	del	72
chr7	158000001	158100000	del	72
chr7	158200001	158300000	del	72
chr7	158300001	158400000	del	72
chr7	158400001	158500000	del	72
chr7	158600001	158700000	del	72
chr7	158700001	158800000	del	72
chr7	159000001	159100000	del	72
chr7	159100001	159200000	del	72
chr7	159200001	159300000	del	72
chr8	200001	300000	del	138
chr8	300001	400000	del	138
chr8	400001	500000	del	138
chr8	500001	600000	del	138
chr8	600001	700000	del	138
chr8	700001	800000	del	139
chr8	800001	900000	del	142
chr8	900001	1000000	del	146
chr8	1000001	1100000	del	146
chr8	1100001	1200000	del	146
chr8	1200001	1300000	del	146
chr8	1300001	1400000	del	146
chr8	1400001	1500000	del	146
chr8	1500001	1600000	del	147
chr8	1600001	1700000	del	147
chr8	1700001	1800000	del	147
chr8	1800001	1900000	del	147
chr8	1900001	2000000	del	147
chr8	2000001	2100000	del	147
chr8	2100001	2200000	del	147
chr8	2200001	2300000	del	147
chr8	2500001	2600000	del	147
chr8	2600001	2700000	del	149
chr8	2700001	2800000	del	149
chr8	2800001	2900000	del	149
chr8	2900001	3000000	del	148
chr8	3000001	3100000	del	147
chr8	3100001	3200000	del	147
chr8	3200001	3300000	del	147
chr8	3300001	3400000	del	148
chr8	3400001	3500000	del	148
chr8	3500001	3600000	del	148
chr8	3600001	3700000	del	148
chr8	3700001	3800000	del	147
chr8	3800001	3900000	del	147
chr8	3900001	4000000	del	147
chr8	4000001	4100000	del	147
chr8	4100001	4200000	del	147
chr8	4200001	4300000	del	147
chr8	4300001	4400000	del	146
chr8	4400001	4500000	del	146
chr8	4500001	4600000	del	146
chr8	4600001	4700000	del	144
chr8	4700001	4800000	del	143
chr8	4800001	4900000	del	143
chr8	4900001	5000000	del	143
chr8	5000001	5100000	del	143
chr8	5100001	5200000	del	142
chr8	5200001	5300000	del	141
chr8	5300001	5400000	del	139
chr8	5400001	5500000	del	139
chr8	5500001	5600000	del	139
chr8	5600001	5700000	del	134
chr8	5700001	5800000	del	132
chr8	5800001	5900000	del	125
chr8	5900001	6000000	del	120
chr8	6000001	6100000	del	118
chr8	6100001	6200000	del	115
chr8	6200001	6300000	del	111
chr8	6300001	6400000	del	93
chr8	6400001	6500000	del	92
chr8	6500001	6600000	del	92
chr8	6600001	6700000	del	90
chr8	6700001	6800000	del	90
chr8	6800001	6900000	del	90
chr8	6900001	7000000	del	89
chr8	7000001	7100000	del	89
chr8	7100001	7200000	del	88
chr8	8300001	8400000	del	88
chr8	8400001	8500000	del	88
chr8	8500001	8600000	del	88
chr8	8600001	8700000	del	87
chr8	8700001	8800000	del	87
chr8	8800001	8900000	del	87
chr8	8900001	9000000	del	86
chr8	9000001	9100000	del	86
chr8	9100001	9200000	del	86
chr8	9200001	9300000	del	86
chr8	9300001	9400000	del	85
chr8	9400001	9500000	del	83
chr8	9500001	9600000	del	83
chr8	9600001	9700000	del	83
chr8	9700001	9800000	del	82
chr8	9800001	9900000	del	81
chr8	9900001	10000000	del	81
chr8	10000001	10100000	del	81
chr8	10100001	10200000	del	79
chr8	10200001	10300000	del	78
chr8	10300001	10400000	del	75
chr8	10400001	10500000	del	72
chr8	10500001	10600000	del	72
chr8	10600001	10700000	del	71
chr8	10700001	10800000	del	69
chr8	10800001	10900000	del	63
chr8	10900001	11000000	del	62
chr8	11000001	11100000	del	62
chr8	11100001	11200000	del	60
chr8	11200001	11300000	del	60
chr8	11300001	11400000	del	60
chr8	11400001	11500000	del	60
chr8	11500001	11600000	del	60
chr8	11600001	11700000	del	60
chr8	11700001	11800000	del	60
chr8	11800001	11900000	del	60
chr8	11900001	12000000	del	60
chr8	12000001	12100000	del	60
chr8	12700001	12800000	del	59
chr8	12800001	12900000	del	58
chr8	12900001	13000000	del	58
chr8	13000001	13100000	del	58
chr8	13100001	13200000	del	58
chr8	13200001	13300000	del	58
chr8	13300001	13400000	del	58
chr8	13400001	13500000	del	57
chr8	13500001	13600000	del	57
chr8	13600001	13700000	del	56
chr8	13700001	13800000	del	56
chr8	13800001	13900000	del	55
chr8	13900001	14000000	del	55
chr8	14000001	14100000	del	55
chr8	14100001	14200000	del	57
chr8	14200001	14300000	del	57
chr8	14300001	14400000	del	57
chr8	14400001	14500000	del	57
chr8	14500001	14600000	del	57
chr8	14600001	14700000	del	57
chr8	14700001	14800000	del	57
chr8	14800001	14900000	del	57
chr8	14900001	15000000	del	57
chr8	15000001	15100000	del	57
chr8	15100001	15200000	del	57
chr8	15200001	15300000	del	57
chr8	15300001	15400000	del	57
chr8	15400001	15500000	del	57
chr8	15500001	15600000	del	57
chr8	15600001	15700000	del	57
chr8	15700001	15800000	del	57
chr8	15800001	15900000	del	57
chr8	15900001	16000000	del	57
chr8	16000001	16100000	del	57
chr8	16100001	16200000	del	56
chr8	16200001	16300000	del	56
chr8	16300001	16400000	del	55
chr8	16400001	16500000	del	54
chr8	16500001	16600000	del	53
chr8	16600001	16700000	del	53
chr8	16700001	16800000	del	50
chr8	122700001	122800000	amp	62
chr8	122800001	122900000	amp	62
chr8	122900001	123000000	amp	62
chr8	123000001	123100000	amp	62
chr8	123100001	123200000	amp	61
chr8	123200001	123300000	amp	61
chr8	123300001	123400000	amp	61
chr8	123400001	123500000	amp	61
chr8	123500001	123600000	amp	61
chr8	123600001	123700000	amp	61
chr8	123700001	123800000	amp	61
chr8	123800001	123900000	amp	61
chr8	123900001	124000000	amp	61
chr8	124000001	124100000	amp	61
chr8	124100001	124200000	amp	61
chr8	124200001	124300000	amp	61
chr8	124300001	124400000	amp	61
chr8	124400001	124500000	amp	61
chr8	124500001	124600000	amp	62
chr8	124600001	124700000	amp	61
chr8	124700001	124800000	amp	61
chr8	124800001	124900000	amp	61
chr8	124900001	125000000	amp	61
chr8	125000001	125100000	amp	61
chr8	125100001	125200000	amp	61
chr8	125200001	125300000	amp	61
chr8	125300001	125400000	amp	61
chr8	125400001	125500000	amp	59
chr8	125500001	125600000	amp	58
chr8	125600001	125700000	amp	56
chr8	135000001	135100000	del	51
chr8	135100001	135200000	del	51
chr8	135200001	135300000	del	51
chr8	135300001	135400000	del	51
chr8	135400001	135500000	del	51
chr8	135500001	135600000	del	51
chr8	135600001	135700000	del	51
chr8	135700001	135800000	del	51
chr8	135800001	135900000	del	52
chr8	135900001	136000000	del	52
chr8	136000001	136100000	del	52
chr8	136100001	136200000	del	52
chr8	136200001	136300000	del	54
chr8	136300001	136400000	del	54
chr8	136400001	136500000	del	54
chr8	136500001	136600000	del	54
chr8	136600001	136700000	del	56
chr8	136700001	136800000	del	56
chr8	136800001	136900000	del	56
chr8	136900001	137000000	del	56
chr8	137000001	137100000	del	57
chr8	137100001	137200000	del	59
chr8	137200001	137300000	del	59
chr8	137300001	137400000	del	59
chr8	137400001	137500000	del	59
chr8	137500001	137600000	del	59
chr8	137600001	137700000	del	59
chr8	137700001	137800000	del	59
chr8	137800001	137900000	del	59
chr8	137900001	138000000	del	59
chr8	138000001	138100000	del	59
chr8	138100001	138200000	del	59
chr8	138200001	138300000	del	59
chr8	138300001	138400000	del	58
chr8	138400001	138500000	del	57
chr8	138500001	138600000	del	57
chr8	138600001	138700000	del	57
chr8	138700001	138800000	del	56
chr8	138800001	138900000	del	56
chr8	138900001	139000000	del	56
chr8	139000001	139100000	del	56
chr8	139100001	139200000	del	56
chr8	139200001	139300000	del	56
chr8	139300001	139400000	del	56
chr8	139400001	139500000	del	56
chr8	139500001	139600000	del	56
chr8	139600001	139700000	del	56
chr8	139700001	139800000	del	56
chr8	139800001	139900000	del	56
chr8	139900001	140000000	del	55
chr8	140000001	140100000	del	54
chr8	140100001	140200000	del	54
chr8	140200001	140300000	del	54
chr8	140300001	140400000	del	53
chr8	140400001	140500000	del	53
chr8	140500001	140600000	del	53
chr8	140600001	140700000	del	54
chr8	140700001	140800000	del	54
chr8	140800001	140900000	del	54
chr8	140900001	141000000	del	54
chr8	141000001	141100000	del	54
chr8	141100001	141200000	del	54
chr8	141200001	141300000	del	54
chr8	141300001	141400000	del	54
chr8	141500001	141600000	del	56
chr8	141600001	141700000	del	56
chr8	141700001	141800000	del	56
chr8	141900001	142000000	del	56
chr8	142000001	142100000	del	56
chr8	142100001	142200000	del	56
chr8	142200001	142300000	del	56
chr8	142300001	142400000	del	54
chr8	142400001	142500000	del	54
chr8	142500001	142600000	del	54
chr8	142600001	142700000	del	50
chr8	142700001	142800000	del	50
chr8	142800001	142900000	del	50
chr8	142900001	143000000	del	50
chr8	143200001	143300000	amp	82
chr8	143300001	143400000	amp	95
chr8	143400001	143500000	amp	104
chr8	143500001	143600000	amp	115
chr8	143700001	143800000	amp	115
chr8	143800001	143900000	amp	154
chr8	143900001	144000000	amp	194
chr8	144000001	144100000	amp	197
chr8	144200001	144300000	amp	202
chr8	144300001	144400000	amp	212
chr8	144400001	144500000	amp	212
chr8	144500001	144600000	amp	212
chr8	144600001	144700000	amp	212
chr8	144700001	144800000	amp	212
chr8	144800001	144900000	amp	212
chr8	144900001	145000000	amp	212
chr9	100001	200000	amp	265
chr9	200001	300000	amp	265
chr9	400001	500000	amp	265
chr9	500001	600000	amp	265
chr9	600001	700000	amp	265
chr9	700001	800000	amp	263
chr9	800001	900000	amp	262
chr9	900001	1000000	amp	261
chr9	1000001	1100000	amp	250
chr9	1100001	1200000	amp	237
chr9	1200001	1300000	amp	228
chr9	1300001	1400000	amp	222
chr9	1400001	1500000	amp	219
chr9	1500001	1600000	amp	218
chr9	1600001	1700000	amp	218
chr9	1700001	1800000	amp	217
chr9	1800001	1900000	amp	216
chr9	1900001	2000000	amp	215
chr9	2000001	2100000	amp	215
chr9	2100001	2200000	amp	213
chr9	2200001	2300000	amp	213
chr9	2300001	2400000	amp	213
chr9	2400001	2500000	amp	212
chr9	2500001	2600000	amp	212
chr9	2600001	2700000	amp	212
chr9	2700001	2800000	amp	212
chr9	2800001	2900000	amp	212
chr9	2900001	3000000	amp	212
chr9	3000001	3100000	amp	212
chr9	3100001	3200000	amp	212
chr9	3200001	3300000	amp	211
chr9	3300001	3400000	amp	211
chr9	3400001	3500000	amp	211
chr9	3500001	3600000	amp	211
chr9	3600001	3700000	amp	210
chr9	3700001	3800000	amp	210
chr9	3800001	3900000	amp	210
chr9	3900001	4000000	amp	210
chr9	4000001	4100000	amp	210
chr9	4100001	4200000	amp	210
chr9	4200001	4300000	amp	210
chr9	4300001	4400000	amp	210
chr9	4400001	4500000	amp	212
chr9	4500001	4600000	amp	212
chr9	4600001	4700000	amp	212
chr9	4700001	4800000	amp	212
chr9	4800001	4900000	amp	212
chr9	4900001	5000000	amp	212
chr9	5000001	5100000	amp	212
chr9	5100001	5200000	amp	212
chr9	5200001	5300000	amp	212
chr9	5300001	5400000	amp	212
chr9	5400001	5500000	amp	212
chr9	5500001	5600000	amp	213
chr9	5600001	5700000	amp	213
chr9	5700001	5800000	amp	213
chr9	5800001	5900000	amp	213
chr9	5900001	6000000	amp	210
chr9	6000001	6100000	amp	204
chr9	6100001	6200000	amp	203
chr9	6200001	6300000	amp	203
chr9	6300001	6400000	amp	203
chr9	6400001	6500000	amp	203
chr9	6500001	6600000	amp	204
chr9	6600001	6700000	amp	203
chr9	6700001	6800000	amp	126
chr9	6800001	6900000	amp	115
chr9	6900001	7000000	amp	109
chr9	7000001	7100000	amp	104
chr9	7100001	7200000	amp	100
chr9	7200001	7300000	amp	96
chr9	7300001	7400000	amp	94
chr9	7400001	7500000	amp	92
chr9	7500001	7600000	amp	92
chr9	7600001	7700000	amp	91
chr9	7700001	7800000	amp	89
chr9	7800001	7900000	amp	88
chr9	7900001	8000000	amp	87
chr9	8000001	8100000	amp	87
chr9	8100001	8200000	amp	86
chr9	8200001	8300000	amp	86
chr9	8300001	8400000	amp	86
chr9	8400001	8500000	amp	86
chr9	8500001	8600000	amp	86
chr9	8600001	8700000	amp	86
chr9	8700001	8800000	amp	86
chr9	8800001	8900000	amp	86
chr9	8900001	9000000	amp	86
chr9	9000001	9100000	amp	86
chr9	9100001	9200000	amp	86
chr9	9200001	9300000	amp	86
chr9	9300001	9400000	amp	86
chr9	9400001	9500000	amp	85
chr9	9500001	9600000	amp	85
chr9	9600001	9700000	amp	84
chr9	9700001	9800000	amp	84
chr9	9800001	9900000	amp	84
chr9	9900001	10000000	amp	84
chr9	10000001	10100000	amp	84
chr9	10100001	10200000	amp	84
chr9	10200001	10300000	amp	84
chr9	10300001	10400000	amp	84
chr9	10400001	10500000	amp	85
chr9	10500001	10600000	amp	85
chr9	10600001	10700000	amp	85
chr9	10700001	10800000	amp	85
chr9	10800001	10900000	amp	84
chr9	10900001	11000000	amp	84
chr9	11000001	11100000	amp	84
chr9	11100001	11200000	amp	84
chr9	11200001	11300000	amp	84
chr9	11300001	11400000	amp	84
chr9	11400001	11500000	amp	85
chr9	11500001	11600000	amp	85
chr9	11600001	11700000	amp	85
chr9	11700001	11800000	amp	85
chr9	11800001	11900000	amp	85
chr9	11900001	12000000	amp	85
chr9	12000001	12100000	amp	85
chr9	12100001	12200000	amp	85
chr9	12200001	12300000	amp	85
chr9	12300001	12400000	amp	85
chr9	12400001	12500000	amp	85
chr9	12500001	12600000	amp	85
chr9	12600001	12700000	amp	85
chr9	12700001	12800000	amp	85
chr9	12800001	12900000	amp	85
chr9	12900001	13000000	amp	85
chr9	13000001	13100000	amp	85
chr9	13100001	13200000	amp	84
chr9	13200001	13300000	amp	82
chr9	13300001	13400000	amp	82
chr9	13400001	13500000	amp	82
chr9	13500001	13600000	amp	83
chr9	13600001	13700000	amp	84
chr9	13700001	13800000	amp	84
chr9	13800001	13900000	amp	84
chr9	13900001	14000000	amp	85
chr9	14000001	14100000	amp	86
chr9	14100001	14200000	amp	86
chr9	14200001	14300000	amp	86
chr9	14300001	14400000	amp	86
chr9	14400001	14500000	amp	86
chr9	14500001	14600000	amp	87
chr9	14600001	14700000	amp	87
chr9	14700001	14800000	amp	87
chr9	14800001	14900000	amp	87
chr9	14900001	15000000	amp	87
chr9	15000001	15100000	amp	87
chr9	15100001	15200000	amp	87
